Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
30096368,03/04/2015 08:12:00 AM,03/14/2015 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11222.0,,,,,BOX STREET,MC GUINNESS BOULEVARD,INTERSECTION,BROOKLYN,,DSNY Garage,Closed,,03/14/2015 12:00:00 PM,01 BROOKLYN,BROOKLYN,997219.0,207967.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73748850524054,-73.95320160596107,"(40.73748850524054, -73.95320160596108)"
30082346,03/03/2015 06:39:00 PM,03/03/2015 07:55:00 PM,DEP,Department of Environmental Protection,Hazardous Materials,Chemical Odor (HD1),,11222.0,54 FRANKLIN STREET,FRANKLIN STREET,QUAY ST,CALYER ST,,,ADDRESS,BROOKLYN,,,Closed,,03/03/2015 07:55:00 PM,01 BROOKLYN,BROOKLYN,996097.0,204035.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72669770556102,-73.95725724456261,"(40.72669770556102, -73.95725724456261)"
30082347,03/03/2015 06:24:00 PM,03/03/2015 07:40:00 PM,DEP,Department of Environmental Protection,Hazardous Materials,Chemical Odor (HD1),,11222.0,54 FRANKLIN STREET,FRANKLIN STREET,QUAY ST,CALYER ST,,,ADDRESS,BROOKLYN,,,Closed,,03/03/2015 07:40:00 PM,01 BROOKLYN,BROOKLYN,996097.0,204035.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72669770556102,-73.95725724456261,"(40.72669770556102, -73.95725724456261)"
30079976,03/03/2015 04:10:00 PM,03/03/2015 06:05:00 PM,DEP,Department of Environmental Protection,Hazardous Materials,Chemical Odor (HD1),,11222.0,54 FRANKLIN STREET,FRANKLIN STREET,QUAY ST,CALYER ST,,,ADDRESS,BROOKLYN,,,Closed,,03/03/2015 06:05:00 PM,01 BROOKLYN,BROOKLYN,996097.0,204035.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72669770556102,-73.95725724456261,"(40.72669770556102, -73.95725724456261)"
30082345,03/03/2015 02:40:00 PM,03/04/2015 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,15R Street Cond/Ref.W Door,Sidewalk,11222.0,671 MANHATTAN AVENUE,MANHATTAN AVENUE,BEDFORD AVENUE,NORMAN AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,03/04/2015 12:00:00 PM,01 BROOKLYN,BROOKLYN,997724.0,203344.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72479875011648,-73.95138858082308,"(40.724798750116484, -73.95138858082308)"
30082836,03/03/2015 01:34:06 PM,03/06/2015 01:01:18 PM,DOT,Department of Transportation,Street Condition,Cave-in,Street,11222.0,187 MCGUINNESS BOULEVARD,MCGUINNESS BOULEVARD,MESEROLE AVENUE,CALYER STREET,,,ADDRESS,BROOKLYN,,,Closed,03/13/2015 01:34:06 PM,03/06/2015 01:01:18 PM,01 BROOKLYN,BROOKLYN,997977.0,204745.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.728643764544884,-73.95047295128023,"(40.728643764544884, -73.95047295128023)"
30080365,03/03/2015 11:27:00 AM,03/10/2015 12:00:00 PM,DSNY,BCC - Brooklyn North,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11222.0,181 GUERNSEY STREET,GUERNSEY STREET,MESEROLE AVENUE,CALYER STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,03/10/2015 12:00:00 PM,01 BROOKLYN,BROOKLYN,996814.0,204147.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72700412892347,-73.95467017377607,"(40.72700412892347, -73.95467017377607)"
30075126,03/02/2015 11:23:00 PM,03/03/2015 12:40:00 AM,DEP,Department of Environmental Protection,Hazardous Materials,Chemical Odor (HD1),,11222.0,60 DUPONT STREET,DUPONT STREET,FRANKLIN ST,MANHATTAN AVE,,,ADDRESS,BROOKLYN,,,Closed,,03/03/2015 12:40:00 AM,01 BROOKLYN,BROOKLYN,995994.0,207289.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73562927446205,-73.95762317839855,"(40.73562927446205, -73.95762317839855)"
30009455,02/21/2015 10:25:00 PM,,DEP,Department of Environmental Protection,Hazardous Materials,Chemical Odor (HD1),,11222.0,788 MANHATTAN AVENUE,MANHATTAN AVENUE,MESEROLE AVENUE,CALYER STREET,,,ADDRESS,BROOKLYN,,,Open,,,01 BROOKLYN,BROOKLYN,997297.0,204345.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72754689139596,-73.95292716796094,"(40.72754689139596, -73.95292716796094)"
30006433,02/21/2015 07:04:00 PM,,DEP,Department of Environmental Protection,Hazardous Materials,Chemical Odor (HD1),,11222.0,70 NORTH HENRY STREET,NORTH HENRY STREET,MEEKER AVENUE,ENGERT AVENUE,,,ADDRESS,BROOKLYN,,,Open,,,01 BROOKLYN,BROOKLYN,1000087.0,202145.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72150387113978,-73.94286618673773,"(40.72150387113978, -73.94286618673773)"
30003316,02/21/2015 09:35:00 AM,,DSNY,P - Commercial Recycling Citywide,Recycling Enforcement,ER6 Comm. Recyc. (Comm. Tenant),Sidewalk,11222.0,81 GREENPOINT AVENUE,GREENPOINT AVENUE,FRANKLIN STREET,MANHATTAN AVENUE,,,ADDRESS,BROOKLYN,,,Assigned,,02/21/2015 12:00:00 PM,01 BROOKLYN,BROOKLYN,996237.0,205227.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72996926572478,-73.95675001569681,"(40.72996926572478, -73.95675001569681)"
29992565,02/20/2015 07:23:00 PM,02/21/2015 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11222.0,97 INDIA STREET,INDIA STREET,FRANKLIN STREET,MANHATTAN AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,02/21/2015 12:00:00 PM,01 BROOKLYN,BROOKLYN,996340.0,206027.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73216492925765,-73.95637694668062,"(40.73216492925765, -73.95637694668062)"
29952444,02/15/2015 11:54:00 AM,02/20/2015 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11222.0,905 LORIMER STREET,LORIMER STREET,BEDFORD AVENUE,NORMAN AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,02/20/2015 12:00:00 PM,01 BROOKLYN,BROOKLYN,997611.0,202956.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7237339557508,-73.95179703178067,"(40.7237339557508, -73.95179703178067)"
29953205,02/14/2015 06:31:00 AM,02/20/2015 12:00:00 PM,DSNY,BCC - Brooklyn North,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11222.0,520 MEEKER AVENUE,MEEKER AVENUE,BROOKLYN QUEENS EXPWY ET 33 EB,NORTH HENRY STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,02/20/2015 12:00:00 PM,01 BROOKLYN,BROOKLYN,999887.0,201717.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.720329470408906,-73.94358870407116,"(40.72032947040891, -73.94358870407115)"
29908809,02/10/2015 08:01:00 PM,02/10/2015 08:01:00 PM,DSNY,BCC - Brooklyn North,Derelict Vehicles,14 Derelict Vehicles,Street,11222.0,97 JAVA STREET,JAVA STREET,FRANKLIN STREET,MANHATTAN AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Pending,,02/10/2015 08:01:00 PM,01 BROOKLYN,BROOKLYN,996216.0,205749.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7314020561629,-73.95682485693865,"(40.7314020561629, -73.95682485693865)"
29915843,02/10/2015 12:12:00 PM,02/12/2015 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,12 Dead Animals,Sidewalk,11222.0,330 MCGUINESS BOULEVARD,MCGUINESS BOULEVARD,HURON STREET,GREEN STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,02/12/2015 12:00:00 PM,01 BROOKLYN,BROOKLYN,997498.0,206593.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.733716801300815,-73.9521975455209,"(40.733716801300815, -73.9521975455209)"
29912131,02/10/2015 02:43:50 AM,,DOT,Department of Transportation,Street Condition,Cave-in,Street,11222.0,74 NORMAN AVENUE,NORMAN AVENUE,LORIMER STREET,MANHATTAN AVENUE,,,ADDRESS,BROOKLYN,,,Assigned,05/11/2015 02:43:50 AM,,01 BROOKLYN,BROOKLYN,997450.0,203496.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.725216366267006,-73.95237681810437,"(40.72521636626701, -73.95237681810437)"
29906894,02/09/2015 02:10:00 PM,,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11222.0,,,,,MANHATTAN AVENUE,KENT STREET,INTERSECTION,BROOKLYN,,,Open,,,01 BROOKLYN,BROOKLYN,996894.0,205569.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73090705712636,-73.954378868773,"(40.73090705712636, -73.954378868773)"
29901843,02/09/2015 12:18:04 PM,02/11/2015 10:41:31 AM,DOT,Department of Transportation,Street Condition,Cave-in,Street,11222.0,787 MEEKER AVENUE,MEEKER AVENUE,BROOKLYN QUEENS EXPWY ET 34 WB,PORTER AVENUE,,,ADDRESS,BROOKLYN,,,Closed,02/19/2015 12:18:04 PM,02/11/2015 10:41:31 AM,01 BROOKLYN,BROOKLYN,1001604.0,203218.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72444614990485,-73.9373906684336,"(40.72444614990485, -73.9373906684336)"
29905817,02/09/2015 08:46:00 AM,02/27/2015 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E1 Improper Disposal,Sidewalk,11222.0,99 FRANKLIN STREET,FRANKLIN STREET,MILTON STREET,GREENPOINT AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,02/27/2015 12:00:00 PM,01 BROOKLYN,BROOKLYN,996024.0,205000.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.729346492385616,-73.95751893255705,"(40.72934649238562, -73.95751893255704)"
29901753,02/09/2015 08:39:00 AM,,DSNY,BCC - Brooklyn North,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,11222.0,FRANKLIN STREET,FRANKLIN STREET,MILTON STREET,GREENPOINT AVENUE,,,BLOCKFACE,BROOKLYN,,DSNY Garage,Open,,,01 BROOKLYN,BROOKLYN,996019.0,205064.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72952216337762,-73.95753686081926,"(40.72952216337762, -73.95753686081927)"
29893544,02/08/2015 12:31:01 AM,02/10/2015 09:07:11 AM,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,11222.0,17 MONITOR STREET,MONITOR STREET,RICHARDSON STREET,HERBERT STREET,,,ADDRESS,BROOKLYN,,,Closed,02/18/2015 12:31:01 AM,02/10/2015 09:07:11 AM,01 BROOKLYN,BROOKLYN,1000425.0,201493.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71971367718542,-73.94164837977573,"(40.71971367718542, -73.94164837977573)"
29884457,02/06/2015 09:02:00 PM,02/08/2015 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,12 Dead Animals,Sidewalk,11222.0,,,,,PORTER AVENUE,DIVISION PLACE,INTERSECTION,BROOKLYN,,DSNY Garage,Closed,,02/08/2015 12:00:00 PM,01 BROOKLYN,BROOKLYN,1002256.0,202206.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.721667152469415,-73.93504110731999,"(40.721667152469415, -73.93504110731998)"
29882268,02/06/2015 06:27:22 PM,02/09/2015 12:28:51 PM,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,11222.0,104 CALYER STREET,CALYER STREET,BANKER STREET,CLIFFORD PLACE,,,ADDRESS,BROOKLYN,,,Closed,02/16/2015 06:27:22 PM,02/09/2015 12:28:51 PM,01 BROOKLYN,BROOKLYN,996289.0,204178.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72708994647221,-73.95656427262921,"(40.727089946472205, -73.9565642726292)"
29889253,02/06/2015 05:54:12 PM,02/07/2015 01:01:26 AM,DOT,Department of Transportation,Street Condition,Plate Condition - Noisy,Street,11222.0,97 KINGLAND AVENUE,KINGLAND AVENUE,RICHARDSON STREET,DIVISION PLACE,,,ADDRESS,BROOKLYN,,,Closed,02/16/2015 05:54:12 PM,02/07/2015 01:01:26 AM,01 BROOKLYN,BROOKLYN,1000693.0,201492.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71971043836125,-73.94068156741316,"(40.71971043836124, -73.94068156741316)"
29887825,02/06/2015 09:19:00 AM,02/07/2015 12:00:00 PM,DSNY,BCC - Brooklyn North,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,11222.0,100 MCGUINNESS BOULEVARD,MCGUINNESS BOULEVARD,NASSAU AVENUE,NORMAN AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,02/07/2015 12:00:00 PM,01 BROOKLYN,BROOKLYN,998439.0,203701.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.725777510283095,-73.94880825584012,"(40.725777510283095, -73.94880825584012)"
29888819,02/06/2015 08:53:00 AM,02/07/2015 12:00:00 PM,DSNY,BCC - Brooklyn North,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,11222.0,84 NORMAN AVENUE,NORMAN AVENUE,LORIMER STREET,MANHATTAN AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,02/07/2015 12:00:00 PM,01 BROOKLYN,BROOKLYN,997569.0,203548.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.725358915243504,-73.9519473850757,"(40.72535891524351, -73.9519473850757)"
29882429,02/06/2015 08:51:00 AM,02/07/2015 12:00:00 PM,DSNY,BCC - Brooklyn North,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,11222.0,144 NORMAN AVENUE,NORMAN AVENUE,MC GUINNESS BOULEVARD,NEWEL STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,02/07/2015 12:00:00 PM,01 BROOKLYN,BROOKLYN,998449.0,203930.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72640604344986,-73.94877169420258,"(40.72640604344986, -73.94877169420258)"
29874943,02/05/2015 02:01:00 PM,02/20/2015 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11222.0,566 MEEKER AVENUE,MEEKER AVENUE,NORTH HENRY STREET,MONITOR STREET,,,ADDRESS,BROOKLYN,,,Closed,,02/20/2015 12:00:00 PM,01 BROOKLYN,BROOKLYN,1000203.0,201946.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.720957455857075,-73.94244817508556,"(40.720957455857075, -73.94244817508557)"
29874966,02/05/2015 12:11:00 PM,02/11/2015 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E5 Loose Rubbish,Sidewalk,11222.0,125 KINGSLAND AVENUE,KINGSLAND AVENUE,HERBERT STREET,BEADEL STREET,,,ADDRESS,BROOKLYN,,,Closed,,02/11/2015 12:00:00 PM,01 BROOKLYN,BROOKLYN,1000641.0,201897.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.720822162009696,-73.94086817206973,"(40.720822162009696, -73.94086817206973)"
29880160,02/05/2015 08:19:48 AM,02/05/2015 03:15:42 PM,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,11222.0,WEST STREET,WEST STREET,HURON STREET,GREEN STREET,,,BLOCKFACE,BROOKLYN,,,Closed,02/15/2015 08:19:48 AM,02/05/2015 03:15:42 PM,01 BROOKLYN,BROOKLYN,995399.0,206300.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7329154833126,-73.95977180342342,"(40.732915483312595, -73.95977180342342)"
29878363,02/05/2015 07:53:46 AM,02/05/2015 03:12:15 PM,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,11222.0,787 MEEKER AVENUE,MEEKER AVENUE,BROOKLYN QUEENS EXPWY ET 34 WB,PORTER AVENUE,,,ADDRESS,BROOKLYN,,,Closed,02/15/2015 07:53:46 AM,02/05/2015 03:12:16 PM,01 BROOKLYN,BROOKLYN,1001604.0,203218.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72444614990485,-73.9373906684336,"(40.72444614990485, -73.9373906684336)"
29864465,02/04/2015 04:41:05 PM,02/09/2015 02:07:16 PM,DOT,Department of Transportation,Street Condition,Dumpster - Construction Waste,Street,11222.0,119 GUERNSEY STREET,GUERNSEY STREET,NORMAN AVENUE,MESEROLE AVENUE,,,ADDRESS,BROOKLYN,,,Closed,02/14/2015 04:41:05 PM,02/09/2015 02:07:16 PM,01 BROOKLYN,BROOKLYN,997098.0,203495.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72521413976707,-73.95364677129041,"(40.72521413976707, -73.95364677129041)"
29869928,02/04/2015 02:49:18 PM,02/05/2015 03:11:11 PM,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,11222.0,791 MEEKER AVENUE,MEEKER AVENUE,BROOKLYN QUEENS EXPWY ET 34 WB,PORTER AVENUE,,,ADDRESS,BROOKLYN,,,Closed,02/14/2015 02:49:18 PM,02/05/2015 03:11:11 PM,01 BROOKLYN,BROOKLYN,1001624.0,203234.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.724490026754594,-73.9373184716478,"(40.724490026754594, -73.93731847164779)"
29863482,02/04/2015 11:47:02 AM,02/05/2015 04:31:08 PM,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,11222.0,16 MONITOR STREET,MONITOR STREET,RICHARDSON STREET,HERBERT STREET,,,ADDRESS,BROOKLYN,,,Closed,02/14/2015 11:47:02 AM,02/05/2015 04:31:08 PM,01 BROOKLYN,BROOKLYN,1000433.0,201475.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71966425689952,-73.94161956290915,"(40.71966425689952, -73.94161956290915)"
29791336,01/25/2015 10:09:27 AM,01/28/2015 01:04:42 PM,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,11222.0,445 MEEKER AVENUE,MEEKER AVENUE,MANHATTAN AVENUE,BQE WB ENTRANCE MEEKER AVE,,,ADDRESS,BROOKLYN,,,Closed,02/04/2015 10:09:27 AM,01/28/2015 01:04:43 PM,01 BROOKLYN,BROOKLYN,999246.0,201374.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71938912799108,-73.94590190870464,"(40.71938912799108, -73.94590190870464)"
29787523,01/24/2015 12:07:00 PM,02/01/2015 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11222.0,338 MCGUINESS BOULEVARD,MCGUINESS BOULEVARD,GREEN STREET,FREEMAN STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,02/01/2015 12:00:00 PM,01 BROOKLYN,BROOKLYN,997476.0,206731.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73409561020911,-73.95227665631946,"(40.73409561020911, -73.95227665631946)"
29787096,01/24/2015 11:03:28 AM,01/29/2015 10:19:45 AM,DOT,Department of Transportation,Sidewalk Condition,Dumpster - Construction Waste,Sidewalk,11222.0,22 HAUSMAN STREET,HAUSMAN STREET,MEEKER AVENUE,NASSAU AVENUE,,,ADDRESS,BROOKLYN,,,Closed,02/03/2015 11:03:28 AM,01/29/2015 10:19:45 AM,01 BROOKLYN,BROOKLYN,1001266.0,203280.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72461698145211,-73.9386099393012,"(40.72461698145211, -73.9386099393012)"
29776786,01/23/2015 09:32:00 AM,02/01/2015 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11222.0,342 MCGUINNESS BOULEVARD,MCGUINNESS BOULEVARD,GREEN STREET,FREEMAN STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,02/01/2015 12:00:00 PM,01 BROOKLYN,BROOKLYN,997468.0,206776.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73421913607165,-73.95230543428596,"(40.73421913607165, -73.95230543428596)"
29770196,01/22/2015 05:59:09 PM,01/22/2015 11:30:19 PM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11222.0,181 HURON STREET,HURON STREET,MANHATTAN AVENUE,MC GUINNESS BOULEVARD,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/23/2015 01:59:09 AM,01/22/2015 11:30:19 PM,01 BROOKLYN,BROOKLYN,997051.0,206378.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73312733748847,-73.95381085412293,"(40.73312733748847, -73.95381085412293)"
29772652,01/22/2015 04:49:00 PM,01/23/2015 12:10:58 AM,DOT,Department of Transportation,Street Condition,Plate Condition - Noisy,Street,11222.0,71 DRIGGS AVENUE,DRIGGS AVENUE,KINGSLAND AVENUE,MONITOR STREET,,,ADDRESS,BROOKLYN,,,Closed,02/01/2015 04:49:00 PM,01/23/2015 12:10:58 AM,01 BROOKLYN,BROOKLYN,1000387.0,202802.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.723306634744894,-73.94178232702654,"(40.7233066347449, -73.94178232702654)"
29770568,01/22/2015 12:48:00 PM,01/22/2015 12:48:00 PM,DSNY,BCC - Brooklyn North,Missed Collection (All Materials),1C Uncollected Xmas Trees,Sidewalk,11222.0,59 KENT STREET,KENT STREET,WEST STREET,FRANKLIN STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,01/22/2015 12:48:00 PM,01 BROOKLYN,BROOKLYN,995676.0,205419.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.730497001153815,-73.95877381893244,"(40.730497001153815, -73.95877381893244)"
